Month Name,Month,Year,Query Count,Query Text,Month Num,Volume,,,,,,,,,,,
December,,2016,12,Christmas lights,12,Low,21410,,,,,,,,,,
December,,2016,7,christmas lights,12,Low,31551,,,,,,,,,,
November,,2016,14,CHRISTMAS PARADE,11,Low,18917,,,,,,,,,,
November,,2016,13,CHRISTMAS PARADE ROUTE,11,Low,20168,,,,,,,,,,
December,,2016,17,christmas tree,12,Low,15102,,,,,,,,,,
December,,2016,7,Christmas tree,12,Low,31551,,,,,,,,,,
February,,2016,9,Christmas tree,2,Low,26399,,,,,,,,,,
January,,2016,90,Christmas tree,1,Medium,1136,,,,,,,,,,
January,,2016,63,christmas tree,1,Medium,2095,,,,,,,,,,
January,,2016,22,Christmas tree disposal,1,Low,10472,,,,,,,,,,
January,,2016,7,christmas tree disposal,1,Low,31551,,,,,,,,,,
January,,2016,16,Christmas tree drop off,1,Low,16227,,,,,,,,,,
January,,2016,8,christmas tree pick up,1,Low,28780,,,,,,,,,,
January,,2016,7,christmas tree pickup,1,Low,31551,,,,,,,,,,
January,,2016,7,Christmas tree recycle,1,Low,31551,,,,,,,,,,
January,,2016,7,christmas tree recycle,1,Low,31551,,,,,,,,,,
January,,2016,29,Christmas tree recycling,1,Low,7012,,,,,,,,,,
January,,2016,17,christmas tree recycling,1,Low,15102,,,,,,,,,,
January,,2016,8,Christmas tree recycling Nashville,1,Low,28780,,,,,,,,,,
January,,2016,9,Christmas trees,1,Low,26399,,,,,,,,,,
February,,2016,7,Christopher rainey,2,Low,31551,,,,,,,,,,
September,,2016,8,Christopher wright,9,Low,28780,,,,,,,,,,
August,,2016,7,christy hardin,8,Low,31551,,,,,,,,,,
November,,2016,7,chuck yancey,11,Low,31551,,,,,,,,,,
September,,2016,14,Cigarette,9,Low,18917,,,,,,,,,,
September,,2016,13,Cigarettes,9,Low,20168,,,,,,,,,,
December,,2016,9,cigna,12,Low,26399,,,,,,,,,,
December,,2016,7,circuit court,12,Low,31551,,,,,,,,,,
November,,2016,10,circuit court,11,Low,24413,,,,,,,,,,
October,,2016,11,circuit court,10,Low,22840,,,,,,,,,,
September,,2016,9,circuit court,9,Low,26399,,,,,,,,,,
August,,2016,24,circuit court,8,Low,9261,,,,,,,,,,
July,,2016,16,circuit court,7,Low,16227,,,,,,,,,,
January,,2016,12,circuit court,1,Low,21410,,,,,,,,,,
November,,2016,8,circuit court clerk,11,Low,28780,,,,,,,,,,
October,,2016,7,circuit court clerk,10,Low,31551,,,,,,,,,,
September,,2016,9,circuit court clerk,9,Low,26399,,,,,,,,,,
July,,2016,12,circuit court clerk,7,Low,21410,,,,,,,,,,
February,,2016,6,circuit court clerk,2,Low,34093,,,,,,,,,,
January,,2016,8,circuit court clerk,1,Low,28780,,,,,,,,,,
August,,2016,7,city council,8,Low,31551,,,,,,,,,,
November,,2016,6,cityworks,11,Low,34093,,,,,,,,,,
September,,2016,6,cityworks,9,Low,34093,,,,,,,,,,
July,,2016,12,cityworks,7,Low,21410,,,,,,,,,,
May,,2016,12,cityworks,5,Low,21410,,,,,,,,,,
March,,2016,19,cityworks,3,Low,12942,,,,,,,,,,
January,,2016,10,Civil cases,1,Low,24413,,,,,,,,,,
February,,2016,9,civil court,2,Low,26399,,,,,,,,,,
December,,2016,12,Civil court clerk,12,Low,21410,,,,,,,,,,
May,,2016,9,civil serve mintue,5,Low,26399,,,,,,,,,,
December,,2016,42,civil service,12,Low,4063,,,,,,,,,,
November,,2016,48,civil service,11,Low,3259,,,,,,,,,,
October,,2016,37,civil service,10,Low,4896,,,,,,,,,,
September,,2016,49,civil service,9,Low,3146,,,,,,,,,,
August,,2016,52,civil service,8,Medium,2864,,,,,,,,,,
July,,2016,40,civil service,7,Low,4351,,,,,,,,,,
June,,2016,68,civil service,6,Medium,1833,,,,,,,,,,
May,,2016,46,civil service,5,Low,3497,,,,,,,,,,
April,,2016,65,civil service,4,Medium,1975,,,,,,,,,,
March,,2016,101,civil service,3,High,915,,,,,,,,,,
February,,2016,93,civil service,2,Medium,1065,,,,,,,,,,
January,,2016,74,civil service,1,Medium,1608,,,,,,,,,,
May,,2016,15,civil service announcements,5,Low,17757,,,,,,,,,,
December,,2016,7,civil service commission,12,Low,31551,,,,,,,,,,
November,,2016,6,civil service commission,11,Low,34093,,,,,,,,,,
October,,2016,7,civil service commission,10,Low,31551,,,,,,,,,,
September,,2016,11,civil service commission,9,Low,22840,,,,,,,,,,
August,,2016,7,civil service commission,8,Low,31551,,,,,,,,,,
July,,2016,7,civil service commission,7,Low,31551,,,,,,,,,,
June,,2016,8,civil service commission,6,Low,28780,,,,,,,,,,
May,,2016,7,civil service commission,5,Low,31551,,,,,,,,,,
April,,2016,17,civil service commission,4,Low,15102,,,,,,,,,,
March,,2016,10,civil service commission,3,Low,24413,,,,,,,,,,
February,,2016,8,civil service commission,2,Low,28780,,,,,,,,,,
January,,2016,8,civil service commission,1,Low,28780,,,,,,,,,,
January,,2016,10,civil service jan 2016,1,Low,24413,,,,,,,,,,
November,,2016,279,civil service meeting minutes,11,High,35,,,,,,,,,,
November,,2016,13,civil service meeting minutes norton,11,Low,20168,,,,,,,,,,
December,,2016,12,civil service minutes,12,Low,21410,,,,,,,,,,
June,,2016,23,civil service minutes,6,Low,9894,,,,,,,,,,
April,,2016,17,civil service minutes,4,Low,15102,,,,,,,,,,
March,,2016,14,civil service minutes,3,Low,18917,,,,,,,,,,
February,,2016,10,civil service minutes,2,Low,24413,,,,,,,,,,
January,,2016,8,civil service minutes,1,Low,28780,,,,,,,,,,
December,,2016,6,civil service policies,12,Low,34093,,,,,,,,,,
July,,2016,10,civil service policy,7,Low,24413,,,,,,,,,,
February,,2016,8,civil service policy,2,Low,28780,,,,,,,,,,
January,,2016,8,civil service policy,1,Low,28780,,,,,,,,,,
October,,2016,7,civil service resignation process,10,Low,31551,,,,,,,,,,
December,,2016,31,civil service rules,12,Low,6392,,,,,,,,,,
December,,2016,9,CIVIL SERVICE RULES,12,Low,26399,,,,,,,,,,
November,,2016,38,civil service rules,11,Low,4689,,,,,,,,,,
October,,2016,29,civil service rules,10,Low,7012,,,,,,,,,,
October,,2016,7,Civil service rules,10,Low,31551,,,,,,,,,,
September,,2016,48,civil service rules,9,Low,3259,,,,,,,,,,
August,,2016,52,civil service rules,8,Medium,2864,,,,,,,,,,
August,,2016,7,Civil service rules,8,Low,31551,,,,,,,,,,
July,,2016,54,civil service rules,7,Medium,2698,,,,,,,,,,
July,,2016,13,Civil service rules,7,Low,20168,,,,,,,,,,
July,,2016,7,CIVIL SERVICE RULES,7,Low,31551,,,,,,,,,,
June,,2016,50,civil service rules,6,Medium,3044,,,,,,,,,,
May,,2016,17,civil service rules,5,Low,15102,,,,,,,,,,
April,,2016,45,civil service rules,4,Low,3654,,,,,,,,,,
March,,2016,29,civil service rules,3,Low,7012,,,,,,,,,,
February,,2016,61,civil service rules,2,Medium,2207,,,,,,,,,,
January,,2016,55,civil service rules,1,Medium,2624,,,,,,,,,,
December,,2016,6,Civil Service Rules Section 5.9,12,Low,34093,,,,,,,,,,
August,,2016,7,civil services,8,Low,31551,,,,,,,,,,
January,,2016,7,civil services rules,1,Low,31551,,,,,,,,,,
February,,2016,6,cjc,2,Low,34093,,,,,,,,,,
May,,2016,7,clarence,5,Low,31551,,,,,,,,,,
January,,2016,8,clarksville highway,1,Low,28780,,,,,,,,,,
February,,2016,13,class scheduling changes,2,Low,20168,,,,,,,,,,
August,,2016,9,classes,8,Low,26399,,,,,,,,,,
June,,2016,11,classes,6,Low,22840,,,,,,,,,,
May,,2016,7,Classes,5,Low,31551,,,,,,,,,,
October,,2016,7,clerk,10,Low,31551,,,,,,,,,,
September,,2016,7,clerk,9,Low,31551,,,,,,,,,,
August,,2016,7,clerk,8,Low,31551,,,,,,,,,,
March,,2016,8,clerk,3,Low,28780,,,,,,,,,,
November,,2016,8,clerk and master,11,Low,28780,,,,,,,,,,
March,,2016,7,clifton avenue,3,Low,31551,,,,,,,,,,
November,,2016,8,CLINIC,11,Low,28780,,,,,,,,,,
January,,2016,7,Closed or opened because of weather,1,Low,31551,,,,,,,,,,
January,,2016,8,Closings,1,Low,28780,,,,,,,,,,
September,,2016,7,Cobra,9,Low,31551,,,,,,,,,,
December,,2016,11,code,12,Low,22840,,,,,,,,,,
October,,2016,10,code,10,Low,24413,,,,,,,,,,
September,,2016,8,code,9,Low,28780,,,,,,,,,,
August,,2016,17,code,8,Low,15102,,,,,,,,,,
June,,2016,11,code,6,Low,22840,,,,,,,,,,
May,,2016,7,code,5,Low,31551,,,,,,,,,,
April,,2016,7,code,4,Low,31551,,,,,,,,,,
March,,2016,10,code,3,Low,24413,,,,,,,,,,
January,,2016,14,code,1,Low,18917,,,,,,,,,,
March,,2016,7,code enforcement,3,Low,31551,,,,,,,,,,
January,,2016,7,code of ethics,1,Low,31551,,,,,,,,,,
December,,2016,61,codes,12,Medium,2207,,,,,,,,,,
December,,2016,10,Codes,12,Low,24413,,,,,,,,,,
November,,2016,62,codes,11,Medium,2152,,,,,,,,,,
November,,2016,10,Codes,11,Low,24413,,,,,,,,,,
November,,2016,7,CODES,11,Low,31551,,,,,,,,,,
October,,2016,71,codes,10,Medium,1716,,,,,,,,,,
October,,2016,21,Codes,10,Low,11275,,,,,,,,,,
September,,2016,62,codes,9,Medium,2152,,,,,,,,,,
September,,2016,17,Codes,9,Low,15102,,,,,,,,,,
August,,2016,104,codes,8,High,872,,,,,,,,,,
August,,2016,21,Codes,8,Low,11275,,,,,,,,,,
July,,2016,79,codes,7,Medium,1429,,,,,,,,,,
July,,2016,24,Codes,7,Low,9261,,,,,,,,,,
June,,2016,94,codes,6,Medium,1045,,,,,,,,,,
June,,2016,25,Codes,6,Low,8768,,,,,,,,,,
May,,2016,107,codes,5,High,819,,,,,,,,,,
May,,2016,20,Codes,5,Low,11950,,,,,,,,,,
May,,2016,11,CODES,5,Low,22840,,,,,,,,,,
April,,2016,111,codes,4,High,764,,,,,,,,,,
April,,2016,25,Codes,4,Low,8768,,,,,,,,,,
April,,2016,17,CODES,4,Low,15102,,,,,,,,,,
March,,2016,95,codes,3,Medium,1025,,,,,,,,,,
March,,2016,21,CODES,3,Low,11275,,,,,,,,,,
March,,2016,13,Codes,3,Low,20168,,,,,,,,,,
February,,2016,121,codes,2,High,631,,,,,,,,,,
February,,2016,24,CODES,2,Low,9261,,,,,,,,,,
February,,2016,13,Codes,2,Low,20168,,,,,,,,,,
January,,2016,80,codes,1,Medium,1397,,,,,,,,,,
January,,2016,18,CODES,1,Low,13846,,,,,,,,,,
January,,2016,8,codes admin,1,Low,28780,,,,,,,,,,
December,,2016,15,codes administration,12,Low,17757,,,,,,,,,,
December,,2016,6,Codes Administration,12,Low,34093,,,,,,,,,,
November,,2016,7,codes administration,11,Low,31551,,,,,,,,,,
May,,2016,8,codes administration,5,Low,28780,,,,,,,,,,
April,,2016,7,codes administration,4,Low,31551,,,,,,,,,,
March,,2016,10,codes administration,3,Low,24413,,,,,,,,,,
December,,2016,7,codes department,12,Low,31551,,,,,,,,,,
September,,2016,7,codes department,9,Low,31551,,,,,,,,,,
May,,2016,7,codes department,5,Low,31551,,,,,,,,,,
March,,2016,14,codes department,3,Low,18917,,,,,,,,,,
February,,2016,14,codes department,2,Low,18917,,,,,,,,,,
January,,2016,8,codes department,1,Low,28780,,,,,,,,,,
October,,2016,7,Codes manual,10,Low,31551,,,,,,,,,,
May,,2016,7,codes violations,5,Low,31551,,,,,,,,,,
December,,2016,7,coleman,12,Low,31551,,,,,,,,,,
April,,2016,7,coleman,4,Low,31551,,,,,,,,,,
February,,2016,7,coleman park,2,Low,31551,,,,,,,,,,
December,,2016,17,collections,12,Low,15102,,,,,,,,,,
November,,2016,21,collections,11,Low,11275,,,,,,,,,,
October,,2016,9,collections,10,Low,26399,,,,,,,,,,
August,,2016,8,collections,8,Low,28780,,,,,,,,,,
July,,2016,12,collections,7,Low,21410,,,,,,,,,,
June,,2016,7,collections,6,Low,31551,,,,,,,,,,
May,,2016,10,collections,5,Low,24413,,,,,,,,,,
April,,2016,23,collections,4,Low,9894,,,,,,,,,,
February,,2016,11,collections,2,Low,22840,,,,,,,,,,
January,,2016,7,collections,1,Low,31551,,,,,,,,,,
August,,2016,8,collections office,8,Low,28780,,,,,,,,,,
April,,2016,9,collections office,4,Low,26399,,,,,,,,,,
February,,2016,8,collections office,2,Low,28780,,,,,,,,,,
May,,2016,13,Combined sewer overflow,5,Low,20168,,,,,,,,,,
April,,2016,11,commission meeting minutes,4,Low,22840,,,,,,,,,,
November,,2016,8,commonly adopted animals,11,Low,28780,,,,,,,,,,
November,,2016,13,community center,11,Low,20168,,,,,,,,,,
May,,2016,8,community center,5,Low,28780,,,,,,,,,,
January,,2016,7,community centers,1,Low,31551,,,,,,,,,,
June,,2016,9,community corrections,6,Low,26399,,,,,,,,,,
March,,2016,8,community corrections,3,Low,28780,,,,,,,,,,
March,,2016,7,Community corrections program,3,Low,31551,,,,,,,,,,
September,,2016,7,community education,9,Low,31551,,,,,,,,,,
August,,2016,14,community education,8,Low,18917,,,,,,,,,,
June,,2016,9,community education,6,Low,26399,,,,,,,,,,
May,,2016,7,community education,5,Low,31551,,,,,,,,,,
April,,2016,7,community education,4,Low,31551,,,,,,,,,,
January,,2016,9,community education,1,Low,26399,,,,,,,,,,
May,,2016,7,Community forum live streaming,5,Low,31551,,,,,,,,,,
July,,2016,6,community gardens,7,Low,34093,,,,,,,,,,
October,,2016,7,complaint,10,Low,31551,,,,,,,,,,
July,,2016,11,complaints,7,Low,22840,,,,,,,,,,
March,,2016,7,composting,3,Low,31551,,,,,,,,,,
February,,2016,8,Comprehensive Annual Financial Report 2015,2,Low,28780,,,,,,,,,,
March,,2016,12,computerized signal system,3,Low,21410,,,,,,,,,,
May,,2016,7,conceal carry,5,Low,31551,,,,,,,,,,
August,,2016,8,conflict of interest,8,Low,28780,,,,,,,,,,
September,,2016,7,Conflict of interests,9,Low,31551,,,,,,,,,,
August,,2016,26,consent decree,8,Low,8239,,,,,,,,,,
December,,2016,11,Construction,12,Low,22840,,,,,,,,,,
August,,2016,9,construction bids,8,Low,26399,,,,,,,,,,
March,,2016,20,construction noise ordinance,3,Low,11950,,,,,,,,,,
March,,2016,7,construction waste,3,Low,31551,,,,,,,,,,
August,,2016,9,contact,8,Low,26399,,,,,,,,,,
June,,2016,9,contact,6,Low,26399,,,,,,,,,,
May,,2016,11,contact,5,Low,22840,,,,,,,,,,
April,,2016,7,contact us,4,Low,31551,,,,,,,,,,
January,,2016,9,contextual overlay,1,Low,26399,,,,,,,,,,
February,,2016,8,CONTINUANCE TO EXTEND THE BOOKING DATE Form,2,Low,28780,,,,,,,,,,
September,,2016,8,contract search,9,Low,28780,,,,,,,,,,
August,,2016,10,contract search,8,Low,24413,,,,,,,,,,
September,,2016,9,contractor,9,Low,26399,,,,,,,,,,
September,,2016,9,contractor license,9,Low,26399,,,,,,,,,,
July,,2016,7,contractor license,7,Low,31551,,,,,,,,,,
June,,2016,10,contractor license,6,Low,24413,,,,,,,,,,
February,,2016,11,contractor license,2,Low,22840,,,,,,,,,,
December,,2016,8,contracts,12,Low,28780,,,,,,,,,,
November,,2016,7,contracts,11,Low,31551,,,,,,,,,,
October,,2016,14,contracts,10,Low,18917,,,,,,,,,,
August,,2016,9,contracts,8,Low,26399,,,,,,,,,,
May,,2016,9,contracts,5,Low,26399,,,,,,,,,,
March,,2016,8,contracts,3,Low,28780,,,,,,,,,,
January,,2016,9,contracts,1,Low,26399,,,,,,,,,,
July,,2016,7,convenience center,7,Low,31551,,,,,,,,,,
July,,2016,6,Coordinated entry systems manager Job application,7,Low,34093,,,,,,,,,,
November,,2016,6,copy of accident report,11,Low,34093,,,,,,,,,,
December,,2016,8,copy of police report,12,Low,28780,,,,,,,,,,
August,,2016,8,copy of police report,8,Low,28780,,,,,,,,,,
December,,2016,6,Correction officer pay,12,Low,34093,,,,,,,,,,
December,,2016,6,Correctional Development Center,12,Low,34093,,,,,,,,,,
October,,2016,8,Correctional development center,10,Low,28780,,,,,,,,,,
September,,2016,20,Correctional development center,9,Low,11950,,,,,,,,,,
June,,2016,10,correctional officer,6,Low,24413,,,,,,,,,,
July,,2016,8,CORRECTIONAL OFFICER TRAINEE,7,Low,28780,,,,,,,,,,
May,,2016,7,Cost,5,Low,31551,,,,,,,,,,
June,,2016,6,cost of living increase,6,Low,34093,,,,,,,,,,
January,,2016,8,cost of living retired employees,1,Low,28780,,,,,,,,,,
September,,2016,7,cost per foot of sewer,9,Low,31551,,,,,,,,,,
December,,2016,15,council,12,Low,17757,,,,,,,,,,
November,,2016,8,council,11,Low,28780,,,,,,,,,,
October,,2016,24,council,10,Low,9261,,,,,,,,,,
September,,2016,13,council,9,Low,20168,,,,,,,,,,
September,,2016,6,Council,9,Low,34093,,,,,,,,,,
August,,2016,7,council,8,Low,31551,,,,,,,,,,
July,,2016,12,council,7,Low,21410,,,,,,,,,,
June,,2016,15,council,6,Low,17757,,,,,,,,,,
May,,2016,14,council,5,Low,18917,,,,,,,,,,
May,,2016,8,Council,5,Low,28780,,,,,,,,,,
April,,2016,12,council,4,Low,21410,,,,,,,,,,
April,,2016,8,Council,4,Low,28780,,,,,,,,,,
March,,2016,7,council,3,Low,31551,,,,,,,,,,
February,,2016,13,council,2,Low,20168,,,,,,,,,,
January,,2016,10,council,1,Low,24413,,,,,,,,,,
January,,2016,8,Council Bill No. BL2015-81,1,Low,28780,,,,,,,,,,
May,,2016,7,council budget hearings,5,Low,31551,,,,,,,,,,
August,,2016,21,council district,8,Low,11275,,,,,,,,,,
May,,2016,11,Council district,5,Low,22840,,,,,,,,,,
April,,2016,107,Council district,4,High,819,,,,,,,,,,
April,,2016,58,council district,4,Medium,2414,,,,,,,,,,
April,,2016,11,council district map,4,Low,22840,,,,,,,,,,
October,,2016,6,council districts,10,Low,34093,,,,,,,,,,
May,,2016,9,Council districts,5,Low,26399,,,,,,,,,,
May,,2016,9,council districts,5,Low,26399,,,,,,,,,,
April,,2016,78,Council districts,4,Medium,1461,,,,,,,,,,
April,,2016,59,council districts,4,Medium,2352,,,,,,,,,,
January,,2016,7,council districts,1,Low,31551,,,,,,,,,,
August,,2016,11,council members,8,Low,22840,,,,,,,,,,
July,,2016,7,council members,7,Low,31551,,,,,,,,,,
May,,2016,9,council members,5,Low,26399,,,,,,,,,,
April,,2016,8,council members,4,Low,28780,,,,,,,,,,
December,,2016,8,council persons districts,12,Low,28780,,,,,,,,,,
July,,2016,7,Country club,7,Low,31551,,,,,,,,,,
December,,2016,23,county clerk,12,Low,9894,,,,,,,,,,
November,,2016,15,county clerk,11,Low,17757,,,,,,,,,,
November,,2016,6,County clerk,11,Low,34093,,,,,,,,,,
October,,2016,18,county clerk,10,Low,13846,,,,,,,,,,
October,,2016,11,County clerk,10,Low,22840,,,,,,,,,,
September,,2016,19,county clerk,9,Low,12942,,,,,,,,,,
August,,2016,16,county clerk,8,Low,16227,,,,,,,,,,
August,,2016,9,County clerk,8,Low,26399,,,,,,,,,,
July,,2016,20,county clerk,7,Low,11950,,,,,,,,,,
June,,2016,12,county clerk,6,Low,21410,,,,,,,,,,
May,,2016,22,county clerk,5,Low,10472,,,,,,,,,,
April,,2016,13,county clerk,4,Low,20168,,,,,,,,,,
April,,2016,7,County Clerk,4,Low,31551,,,,,,,,,,
March,,2016,15,county clerk,3,Low,17757,,,,,,,,,,
February,,2016,22,county clerk,2,Low,10472,,,,,,,,,,
February,,2016,8,County clerk,2,Low,28780,,,,,,,,,,
January,,2016,25,county clerk,1,Low,8768,,,,,,,,,,
May,,2016,7,county court clerk,5,Low,31551,,,,,,,,,,
April,,2016,8,county court clerk,4,Low,28780,,,,,,,,,,
September,,2016,7,county litigation tax,9,Low,31551,,,,,,,,,,
December,,2016,6,Court,12,Low,34093,,,,,,,,,,
June,,2016,9,court,6,Low,26399,,,,,,,,,,
April,,2016,7,Court,4,Low,31551,,,,,,,,,,
March,,2016,9,court,3,Low,26399,,,,,,,,,,
February,,2016,11,court,2,Low,22840,,,,,,,,,,
January,,2016,7,Court,1,Low,31551,,,,,,,,,,
January,,2016,17,court cases,1,Low,15102,,,,,,,,,,
December,,2016,12,court clerk,12,Low,21410,,,,,,,,,,
August,,2016,9,Court date,8,Low,26399,,,,,,,,,,
March,,2016,7,court date,3,Low,31551,,,,,,,,,,
January,,2016,12,court date,1,Low,21410,,,,,,,,,,
November,,2016,6,Court dates,11,Low,34093,,,,,,,,,,
September,,2016,7,court dates,9,Low,31551,,,,,,,,,,
January,,2016,7,court dates,1,Low,31551,,,,,,,,,,
January,,2016,7,Court docket,1,Low,31551,,,,,,,,,,
October,,2016,9,courts,10,Low,26399,,,,,,,,,,
August,,2016,10,courts,8,Low,24413,,,,,,,,,,
July,,2016,7,courts,7,Low,31551,,,,,,,,,,
June,,2016,20,courts,6,Low,11950,,,,,,,,,,
April,,2016,10,courts,4,Low,24413,,,,,,,,,,
January,,2016,22,courts,1,Low,10472,,,,,,,,,,
January,,2016,9,Courts,1,Low,26399,,,,,,,,,,
February,,2016,8,courts system,2,Low,28780,,,,,,,,,,
May,,2016,7,Craft show,5,Low,31551,,,,,,,,,,
March,,2016,7,crash,3,Low,31551,,,,,,,,,,
December,,2016,6,crash report,12,Low,34093,,,,,,,,,,
June,,2016,8,crash report,6,Low,28780,,,,,,,,,,
March,,2016,12,crash report,3,Low,21410,,,,,,,,,,
November,,2016,6,crash reports,11,Low,34093,,,,,,,,,,
June,,2016,8,creative writing workshop,6,Low,28780,,,,,,,,,,
February,,2016,8,credit card,2,Low,28780,,,,,,,,,,
May,,2016,7,credit card policy,5,Low,31551,,,,,,,,,,
February,,2016,6,credit card policy,2,Low,34093,,,,,,,,,,
November,,2016,6,credit union,11,Low,34093,,,,,,,,,,
November,,2016,7,crime,11,Low,31551,,,,,,,,,,
July,,2016,8,crime,7,Low,28780,,,,,,,,,,
May,,2016,18,crime,5,Low,13846,,,,,,,,,,
April,,2016,7,crime,4,Low,31551,,,,,,,,,,
January,,2016,12,crime,1,Low,21410,,,,,,,,,,
December,,2016,9,crime map,12,Low,26399,,,,,,,,,,
November,,2016,12,crime map,11,Low,21410,,,,,,,,,,
November,,2016,6,Crime map,11,Low,34093,,,,,,,,,,
October,,2016,9,crime map,10,Low,26399,,,,,,,,,,
September,,2016,9,crime map,9,Low,26399,,,,,,,,,,
August,,2016,8,crime map,8,Low,28780,,,,,,,,,,
July,,2016,11,crime map,7,Low,22840,,,,,,,,,,
June,,2016,10,crime map,6,Low,24413,,,,,,,,,,
May,,2016,16,crime map,5,Low,16227,,,,,,,,,,
April,,2016,14,Crime map,4,Low,18917,,,,,,,,,,
April,,2016,10,crime map,4,Low,24413,,,,,,,,,,
March,,2016,11,crime map,3,Low,22840,,,,,,,,,,
February,,2016,14,crime map,2,Low,18917,,,,,,,,,,
January,,2016,16,crime map,1,Low,16227,,,,,,,,,,
August,,2016,7,Crime statistics,8,Low,31551,,,,,,,,,,
February,,2016,7,crime statistics,2,Low,31551,,,,,,,,,,
January,,2016,7,Crime stoppers list,1,Low,31551,,,,,,,,,,
March,,2016,10,Crimes,3,Low,24413,,,,,,,,,,
December,,2016,11,Criminal,12,Low,22840,,,,,,,,,,
August,,2016,7,criminal,8,Low,31551,,,,,,,,,,
December,,2016,16,criminal court,12,Low,16227,,,,,,,,,,
December,,2016,12,Criminal court,12,Low,21410,,,,,,,,,,
November,,2016,20,criminal court,11,Low,11950,,,,,,,,,,
November,,2016,10,Criminal court,11,Low,24413,,,,,,,,,,
October,,2016,32,criminal court,10,Low,6069,,,,,,,,,,
October,,2016,10,Criminal court,10,Low,24413,,,,,,,,,,
September,,2016,27,criminal court,9,Low,7822,,,,,,,,,,
August,,2016,23,criminal court,8,Low,9894,,,,,,,,,,
July,,2016,16,criminal court,7,Low,16227,,,,,,,,,,
June,,2016,18,criminal court,6,Low,13846,,,,,,,,,,
June,,2016,13,Criminal court,6,Low,20168,,,,,,,,,,
May,,2016,18,criminal court,5,Low,13846,,,,,,,,,,
April,,2016,20,criminal court,4,Low,11950,,,,,,,,,,
April,,2016,13,Criminal court,4,Low,20168,,,,,,,,,,
March,,2016,17,criminal court,3,Low,15102,,,,,,,,,,
March,,2016,15,Criminal court,3,Low,17757,,,,,,,,,,
February,,2016,30,criminal court,2,Low,6674,,,,,,,,,,
February,,2016,13,Criminal court,2,Low,20168,,,,,,,,,,
January,,2016,25,criminal court,1,Low,8768,,,,,,,,,,
January,,2016,13,Criminal court,1,Low,20168,,,,,,,,,,
December,,2016,48,criminal court clerk,12,Low,3259,,,,,,,,,,
December,,2016,18,Criminal court clerk,12,Low,13846,,,,,,,,,,
November,,2016,34,criminal court clerk,11,Low,5549,,,,,,,,,,
November,,2016,33,Criminal court clerk,11,Low,5822,,,,,,,,,,
November,,2016,8,Criminal Court clerk,11,Low,28780,,,,,,,,,,
October,,2016,51,criminal court clerk,10,Medium,2959,,,,,,,,,,
October,,2016,12,Criminal court clerk,10,Low,21410,,,,,,,,,,
September,,2016,37,criminal court clerk,9,Low,4896,,,,,,,,,,
September,,2016,10,Criminal court clerk,9,Low,24413,,,,,,,,,,
September,,2016,6,Criminal Court Clerk,9,Low,34093,,,,,,,,,,
August,,2016,60,criminal court clerk,8,Medium,2265,,,,,,,,,,
August,,2016,21,Criminal court clerk,8,Low,11275,,,,,,,,,,
July,,2016,50,criminal court clerk,7,Medium,3044,,,,,,,,,,
July,,2016,20,Criminal court clerk,7,Low,11950,,,,,,,,,,
June,,2016,47,criminal court clerk,6,Low,3375,,,,,,,,,,
June,,2016,23,Criminal court clerk,6,Low,9894,,,,,,,,,,
May,,2016,53,criminal court clerk,5,Medium,2784,,,,,,,,,,
May,,2016,19,Criminal court clerk,5,Low,12942,,,,,,,,,,
April,,2016,43,Criminal court clerk,4,Low,3912,,,,,,,,,,
April,,2016,41,criminal court clerk,4,Low,4203,,,,,,,,,,
March,,2016,38,criminal court clerk,3,Low,4689,,,,,,,,,,
March,,2016,18,Criminal court clerk,3,Low,13846,,,,,,,,,,
February,,2016,58,criminal court clerk,2,Medium,2414,,,,,,,,,,
February,,2016,19,Criminal court clerk,2,Low,12942,,,,,,,,,,
January,,2016,50,criminal court clerk,1,Medium,3044,,,,,,,,,,
January,,2016,13,Criminal court clerk,1,Low,20168,,,,,,,,,,
November,,2016,7,criminal courts,11,Low,31551,,,,,,,,,,
October,,2016,10,criminal courts,10,Low,24413,,,,,,,,,,
March,,2016,7,criminal courts,3,Low,31551,,,,,,,,,,
March,,2016,8,Criminal record,3,Low,28780,,,,,,,,,,
December,,2016,18,criminal records,12,Low,13846,,,,,,,,,,
December,,2016,6,Criminal records,12,Low,34093,,,,,,,,,,
November,,2016,19,criminal records,11,Low,12942,,,,,,,,,,
October,,2016,8,criminal records,10,Low,28780,,,,,,,,,,
October,,2016,8,Criminal records,10,Low,28780,,,,,,,,,,
August,,2016,8,Criminal records,8,Low,28780,,,,,,,,,,
August,,2016,7,criminal records,8,Low,31551,,,,,,,,,,
July,,2016,11,criminal records,7,Low,22840,,,,,,,,,,
June,,2016,16,criminal records,6,Low,16227,,,,,,,,,,
April,,2016,19,criminal records,4,Low,12942,,,,,,,,,,
March,,2016,8,criminal records,3,Low,28780,,,,,,,,,,
February,,2016,9,criminal records,2,Low,26399,,,,,,,,,,
February,,2016,8,Criminal records,2,Low,28780,,,,,,,,,,
January,,2016,8,criminal records,1,Low,28780,,,,,,,,,,
January,,2016,7,Criminal records,1,Low,31551,,,,,,,,,,
August,,2016,7,croley homes,8,Low,31551,,,,,,,,,,
July,,2016,6,CROOKED BRANCH TRAIL,7,Low,34093,,,,,,,,,,
